6.651218333787640713e-01,3.810834607135013541e-01,1.746256698406684349e-01,5.253615650807144655e-02,1.737655512252546386e-02,4.181150208728389404e-03,0.000000000000000000e+00
6.011324022854397375e-01,2.271987867132441441e-01,2.555820527866008440e-01,6.290564082347047115e-02,2.279487781562883342e-02,7.372602533152138558e-04,0.000000000000000000e+00
5.135090968925805077e-01,5.011217419249112126e-01,1.655587500207494622e-01,1.129704198225746498e-01,1.129760040551005748e-02,1.268564281516867259e-02,0.000000000000000000e+00
6.344860790551852814e-01,2.141006935421487511e-01,1.061546027652214147e-01,1.100513066100730353e-01,2.711194313106497084e-02,1.263752564709121409e-03,0.000000000000000000e+00
6.465179622560579542e-01,2.839235798838229408e-01,1.207376143205796531e-01,5.453386184412976206e-02,5.717331044127613865e-02,2.601354838140430056e-03,0.000000000000000000e+00
6.466858455939958894e-01,3.581362170256965904e-01,1.987784504091849591e-01,2.501105654625401103e-02,2.181012148431562755e-02,1.458321628182265373e-03,0.000000000000000000e+00
7.971288138932021150e-01,2.757311925996505653e-01,1.130372200287832751e-01,9.101074003575973514e-02,3.826549997372388073e-02,5.927764872152550563e-04,0.000000000000000000e+00
5.235237115530956276e-01,2.467346076598014026e-01,1.815443536880725350e-01,1.069308563968627002e-01,1.563010137044310369e-02,7.057520712152955816e-03,0.000000000000000000e+00
