6.482684401000005892e+02
1.811614896999999473e+02
1.614267884000000777e+02
6.348106680000000779e+01
6.864672250000057829e+01
2.327813210000022082e+01
5.377370169999994687e+01
3.249137207000003400e+02
9.362630399999943620e+01
